kode_pum,kode_bps,nama
96.05.23.2004,9204120001,Jitmau Timur
96.05.23.2001,9204120002,Jitmau
96.05.23.2003,9204120003,Isir
96.05.23.2002,9204120004,Ikuf
96.05.23.2006,9204120005,Sarimo
96.05.23.2007,9204120006,Kambusabo
96.05.23.2005,9204120007,Ikuf Utara
96.05.23.2008,9204120008,Srirtabam
96.05.23.2009,9204120009,Faithowes
96.05.23.2010,9204120010,Yumame
96.05.17.2007,9204130001,Isnum
96.05.17.2005,9204130002,Arus
96.05.17.2006,9204130003,Kofait
96.05.17.2003,9204130004,Fait Nigre
96.05.17.2001,9204130005,Faitsimar
96.05.17.2004,9204130006,Sufu
96.05.17.2002,9204130007,Asses
96.05.15.2003,9204140001,Koma Koma
96.05.15.2002,9204140002,Sembaro
96.05.15.2001,9204140003,Sauf
96.05.15.2004,9204140004,Kanisabar
96.05.15.2005,9204140005,Sfarare
96.05.15.2006,9204140006,Saneh
96.05.15.2007,9204140007,Lemauk Klit
96.05.15.2010,9204140008,Sagrim
96.05.15.2009,9204140009,Simiyah
96.05.15.2008,9204140010,Hawioh
96.05.18.2003,9204150001,Kambuifa
96.05.18.2001,9204150002,Kambuskato
96.05.18.2005,9204150003,Mano
96.05.18.2002,9204150004,Kambuskato Utara
96.05.18.2004,9204150005,Isusu
96.05.18.2007,9204150006,Faitwosur/angkasa Pura
96.05.18.2006,9204150007,Sipat
96.05.20.2001,9204160001,Fiane
96.05.20.2002,9204160002,Kartapura
96.05.20.2003,9204160003,Men
96.05.20.2005,9204160004,Isme
96.05.20.2007,9204160005,Tut
96.05.20.2004,9204160006,Semu
96.05.20.2009,9204160007,Hufioh
96.05.20.2006,9204160008,Rindu
96.05.20.2010,9204160009,Bawy
96.05.20.2008,9204160010,Yohwer
96.05.08.2006,9204170001,Twer
96.05.08.2008,9204170002,Tuso
96.05.08.2004,9204170003,Fraharo
96.05.08.2007,9204170004,Afes
96.05.08.1001,9204170005,Ayamaru
96.05.08.2003,9204170006,Mefkajim Ii
96.05.08.2002,9204170007,Framu
96.05.08.2005,9204170008,Smusswioh
96.05.21.2003,9204180001,Chaliat
96.05.21.2001,9204180002,Soroan
96.05.21.2002,9204180003,Fanse
96.05.21.2005,9204180004,Sehu
96.05.21.2004,9204180005,Sfacko
96.05.21.2008,9204180006,Sfaraka
96.05.21.2006,9204180007,Tbo
96.05.21.2007,9204180008,Sien
96.05.10.2004,9204190001,Ismayo
96.05.10.2008,9204190002,Keyum
96.05.10.2001,9204190003,Kambuaya
96.05.10.2003,9204190004,Faitmajin
96.05.10.2002,9204190005,Huberita
96.05.10.2007,9204190006,Faitsiur
96.05.10.2005,9204190007,Sefayit
96.05.10.2006,9204190008,Insas
96.05.16.2001,9204200001,Adoh
96.05.16.2002,9204200002,Temel
96.05.16.2003,9204200003,Sosian
96.05.16.2005,9204200004,Orain
96.05.16.2004,9204200005,Segior
96.05.16.2007,9204200006,Orsu
96.05.16.2008,9204200007,Soan
96.05.16.2009,9204200008,Warbo
96.05.16.2010,9204200009,Woman
96.05.16.2006,9204200010,Rawas
96.05.09.2005,9204210001,Arne
96.05.09.2004,9204210002,Hohoyor
96.05.09.2003,9204210003,Setta
96.05.09.2007,9204210004,Johafah
96.05.09.2002,9204210005,Karetubun
96.05.09.2001,9204210006,Yubiah
96.05.09.2011,9204210007,Arne Timur
96.05.09.2010,9204210008,Kfaa
96.05.09.2009,9204210009,Serma
96.05.09.2006,9204210010,Aus Tiwit
96.05.09.2008,9204210011,Yukase
96.05.19.2002,9204220001,Suwiam
96.05.19.2001,9204220002,Mapura
96.05.19.2005,9204220003,Karfa
96.05.19.2003,9204220004,Tomase
96.05.19.2004,9204220005,Frabo
96.05.19.2006,9204220006,Kona
96.05.19.2007,9204220007,Kosah
96.05.09.2012,9204220008,Nauwita
96.05.24.2004,9204230001,Fase
96.05.24.2007,9204230002,Sidi
96.05.24.2001,9204230003,Seni
96.05.24.2008,9204230004,Osom
96.05.24.2006,9204230005,Kuraso
96.05.24.2009,9204230006,Sire Timur
96.05.24.2003,9204230007,Sire
96.05.24.2002,9204230008,Renis
96.05.24.2005,9204230009,Sabes
96.05.11.2008,9204240001,Mahos
96.05.11.2001,9204240002,Suswa
96.05.11.2004,9204240003,Kombif
96.05.11.2006,9204240004,Bakrabi
96.05.11.2003,9204240005,Waban
96.05.11.2009,9204240006,Sawo
96.05.11.2007,9204240007,Nafasi
96.05.11.2002,9204240008,Seya
96.05.11.2005,9204240009,Rufases
96.04.29.2001,9205010001,Della
96.04.29.2002,9205010002,Malayauw
96.04.29.2003,9205010003,Klasbon
96.04.29.2004,9205010004,Klasei
96.04.29.2005,9205010005,Klabili
96.04.08.2005,9205020001,Bonem
96.04.08.2001,9205020002,Mega
96.04.08.2004,9205020003,Kwade
96.04.08.2006,9205020004,Warafor
96.04.08.2003,9205020005,Malaworsai
96.04.08.2007,9205020006,Warmasi
96.04.08.2009,9205020007,Namuas
96.04.08.2002,9205020008,Selewok
96.04.08.2008,9205020009,Warmanen
96.04.03.2004,9205030001,Metbelum
96.04.03.2006,9205030002,Metbesa
96.04.03.2002,9205030003,Sumbekas
96.04.03.2005,9205030004,Salem
96.04.03.2003,9205030005,Metnayam
96.04.03.2001,9205030006,Baun
96.04.14.2002,9205040001,Bamuswaiman
96.04.14.2006,9205040002,Wormon
96.04.14.2003,9205040003,Syarwom
96.04.14.2001,9205040004,Bamusbama
96.04.14.2004,9205040005,Babak
96.04.14.2005,9205040006,Bano
96.04.07.2004,9205050001,Frafane
96.04.07.2002,9205050002,Banso
96.04.07.2003,9205050003,Iof
96.04.07.2001,9205050004,Syujak
96.04.20.2004,9205060001,Soon
96.04.20.2005,9205060002,Ifatkan
96.04.20.2003,9205060003,Ruriai
96.04.20.2002,9205060004,Hohair
96.04.20.2001,9205060005,Tinggouw
96.04.01.2007,9205070001,Banfot
96.04.01.2003,9205070002,Syubun
96.04.01.2006,9205070003,Syunam
96.04.01.2001,9205070004,Fef
96.04.01.2002,9205070005,Wayo
96.04.01.2005,9205070006,Ibe
96.04.01.2010,9205070007,Imor
96.04.01.2008,9205070008,Iwin
96.04.01.2004,9205070009,Sikor
96.04.01.2009,9205070010,Esyum
96.04.15.2003,9205080001,Safotiek
96.04.15.2002,9205080002,Asuon
96.04.15.2001,9205080003,Ases
96.04.15.2004,9205080004,Frasayoah
96.04.16.2005,9205090001,Sahae
96.04.16.2001,9205090002,Mawor
96.04.16.2004,9205090003,Whismer
96.04.16.2003,9205090004,Ayamane
96.04.16.2007,9205090005,Sisu
96.04.16.2009,9205090006,Yabuow
96.04.16.2008,9205090007,Ruvewes
96.04.16.2006,9205090008,Hewi
96.04.16.2002,9205090009,Ruf
96.04.19.2004,9205100001,Esyuom
96.04.19.2001,9205100002,Tabamsere
96.04.19.2003,9205100003,Araf Mafat
96.04.19.2002,9205100004,Sayam
96.04.02.2002,9205110001,Aibogiar
96.04.02.2003,9205110002,Ayae
96.04.02.2001,9205110003,Siakwa
96.04.02.2004,9205110004,Ayawit
96.04.02.2005,9205110005,Aifair
96.04.05.2005,9205120001,Sungguwan
96.04.05.2007,9205120002,Nanggou
96.04.05.2003,9205120003,Jokte
96.04.05.2010,9205120004,Syurauw
96.04.05.2008,9205120005,Bondek
96.04.05.2004,9205120006,Uigwem
96.04.05.2001,9205120007,Sausapor
96.04.05.2006,9205120008,Sau Uram
96.04.05.2009,9205120009,Bondonggwan
96.04.05.2002,9205120010,Emaos
96.04.13.2004,9205130001,Werwaf
96.04.13.2002,9205130002,Bukit
96.04.13.2003,9205130003,Wertam
96.04.13.2001,9205130004,Werur
96.04.13.2009,9205130005,Suyam
96.04.13.2010,9205130006,Wertim
96.04.13.2005,9205130007,Werbes
96.04.13.2006,9205130008,Nombrak
96.04.13.2007,9205130009,Bikar
96.04.13.2008,9205130010,Syunai
96.04.04.2005,9205140001,Esmambo
96.04.04.2002,9205140002,Hopmare
96.04.04.2003,9205140003,Orwen
96.04.04.2001,9205140004,Kwoor
96.04.04.2004,9205140005,Barar
96.04.21.2007,9205150001,Bao
96.04.21.2005,9205150002,Batdey
96.04.21.2003,9205150003,Syuau
96.04.21.2002,9205150004,Kranfotsu
96.04.21.2001,9205150005,Jokbujoker
96.04.21.2009,9205150006,Dombron
96.04.21.2006,9205150007,Syumbi
96.04.21.2008,9205150008,Donan
96.04.21.2004,9205150009,Kwesefo
96.04.18.2002,9205160001,Krisnos
96.04.18.2003,9205160002,Syukwes
96.04.18.2001,9205160003,Syumbab
96.04.18.2004,9205160004,Sunggak
96.04.18.2006,9205160005,Resye
96.04.18.2005,9205160006,Wowom
96.04.06.2002,9205170001,Syukwo
96.04.06.2001,9205170002,Wau
96.04.06.2004,9205170003,Weyaf
96.04.06.2003,9205170004,Waibem
96.04.06.2005,9205170005,Weprari
96.04.10.2007,9205180001,Manggapnut
96.04.10.2008,9205180002,Waramui
96.04.10.2002,9205180003,Wefiani
96.04.10.2009,9205180004,Warpaperi
96.04.10.2006,9205180005,Binmaks
96.04.10.2005,9205180006,Kabibwan
96.04.10.2003,9205180007,Wasarak
96.04.10.2001,9205180008,Saukorem
96.04.10.2004,9205180009,Binasi
96.04.27.2005,9205190001,Wasawmontem
96.04.27.2002,9205190002,Imbuan
96.04.27.2001,9205190003,Sasui
96.04.27.2003,9205190004,Manggaew
96.04.27.2004,9205190005,Saurabon
96.04.26.2007,9205200001,Serayo
96.04.26.2006,9205200002,Wekari
96.04.26.2005,9205200003,Araro
96.04.26.2003,9205200004,Wajarek
96.04.26.2004,9205200005,Kali An
96.04.26.2002,9205200006,Mangganek
96.04.26.2001,9205200007,Arupi
96.04.12.2004,9205210001,Waru
96.04.12.2010,9205210002,Marbuan
96.04.12.2006,9205210003,Meriambeker
96.04.12.2009,9205210004,Bonpaya
96.04.12.2002,9205210005,Bawey
96.04.12.2005,9205210006,Atori
96.04.12.2008,9205210007,Arekon
96.04.12.2007,9205210008,Warokon
96.04.12.2001,9205210009,Arfu
96.04.12.2003,9205210010,Wasnembri
96.04.28.2002,9205220001,Kasi Baru
96.04.28.2008,9205220002,Pubuan
96.04.28.2011,9205220003,Meycocforga
96.04.28.2001,9205220004,Meserikweda
96.04.28.2010,9205220005,Kasi Inom
96.04.28.2009,9205220006,Ireji
96.04.28.2003,9205220007,Kasi Jaya
96.04.28.2005,9205220008,Kasi Indah
96.04.28.2004,9205220009,Meimorufof
96.04.28.2012,9205220010,Meyomnar
96.04.28.2007,9205220011,Irumfei
96.04.28.2006,9205220012,Wacam
96.04.17.2005,9205230001,Atafrumek
96.04.17.2006,9205230002,Ifiam
96.04.17.2003,9205230003,Aifamas
96.04.17.2007,9205230004,Wufmana
96.04.17.2001,9205230005,Miri
96.04.17.2004,9205230006,Meinad
96.04.17.2002,9205230007,Meis
96.04.11.2009,9205240001,Hobiah
96.04.11.2004,9205240002,Sumo
96.04.11.2005,9205240003,Ifat Mitu
96.04.11.2006,9205240004,Povokek Ania
96.04.11.2003,9205240005,Srurem
96.04.11.2001,9205240006,Senopi
96.04.11.2002,9205240007,Arapi
96.04.11.2007,9205240008,Thomas
96.04.11.2008,9205240009,Tintum Araw
96.04.22.2003,9205250001,Bisaud
96.04.22.2002,9205250002,Asiti
96.04.22.2001,9205250003,Wausin
96.04.22.2006,9205250004,Ajokwapi
96.04.22.2004,9205250005,Nisandauw
96.04.22.2005,9205250006,Afrawi
96.04.09.2002,9205260001,Apoki
96.04.09.2007,9205260002,Anarum
96.04.09.2004,9205260003,Jafai
96.04.09.2005,9205260004,Jambuani
96.04.09.2006,9205260005,Manaria
96.04.09.2001,9205260006,Injai
96.04.09.2003,9205260007,Matatun
96.04.09.2009,9205260008,Wabanek
96.04.09.2008,9205260009,Wasanggon
96.04.25.2006,9205270001,Ajami Waripi
96.04.25.2010,9205270002,Aneti
96.04.25.2009,9205270003,Waumi
96.04.25.2007,9205270004,Narai
96.04.25.2005,9205270005,Atunari
96.04.25.2003,9205270006,Awori
96.04.25.2002,9205270007,Akmuri
96.04.25.2004,9205270008,Itafiti
96.04.25.2001,9205270009,Atai
96.04.25.2008,9205270010,Aranari
96.04.23.2003,9205280001,Inambuari
96.04.23.2010,9205280002,Barona
96.04.23.2007,9205280003,Arumi
96.04.23.2001,9205280004,Inam
96.04.23.2002,9205280005,Jandurauw
96.04.23.2006,9205280006,Nabisai
96.04.23.2008,9205280007,Karawi
96.04.23.2005,9205280008,Untorey
96.04.23.2009,9205280009,Arampak
96.04.23.2004,9205280010,Sitori
96.04.24.2008,9205290001,Aritowi
96.04.24.2004,9205290002,Akari
96.04.24.2003,9205290003,Aniti
96.04.24.2005,9205290004,Amnan
96.04.24.2007,9205290005,Arwani
96.04.24.2001,9205290006,Nekori
96.04.24.2010,9205290007,Meiwar
96.04.24.2009,9205290008,Umpay
96.04.24.2002,9205290009,Ajami
96.04.24.2006,9205290010,Atiki
96.71.08.1001,9271010001,Klasuat
96.71.08.1002,9271010002,Klablim
96.71.08.1003,9271010003,Klasaman
96.71.08.1004,9271010004,Giwu
96.71.05.1004,9271020001,Sawagumu
96.71.05.1003,9271020002,Matalamagi
96.71.05.1002,9271020003,Malasilen
96.71.05.1001,9271020004,Malanu
96.71.02.1002,9271030001,Klamana
96.71.02.1003,9271030002,Klawuyuk
96.71.02.1001,9271030003,Klawalu
96.71.02.1004,9271030004,Kladufu
96.71.06.1001,9271040001,Klaligi
96.71.06.1002,9271040002,Malawei
96.71.06.1003,9271040003,Malabutor
96.71.06.1004,9271040004,Remu Selatan
96.71.06.1005,9271040005,Klasabi
96.71.09.1002,9271050001,Malaingkedi
96.71.09.1004,9271050002,Klabulu
96.71.09.1001,9271050003,Klagete
96.71.09.1003,9271050004,Malamso
96.71.01.1002,9271060001,Klademak
96.71.01.1003,9271060002,Kofkerbu
96.71.01.1001,9271060003,Remu Utara
96.71.01.1004,9271060004,Remu
96.71.07.1001,9271070001,Kampung Baru
96.71.07.1004,9271070002,Klakublik
96.71.07.1002,9271070003,Klabala
96.71.07.1003,9271070004,Klasuur
96.71.04.1001,9271080001,Dum Barat
96.71.04.1002,9271080002,Dum Timur
96.71.04.1003,9271080003,Soop
96.71.04.1004,9271080004,Raam
96.71.03.1001,9271090001,Rufei
96.71.03.1004,9271090002,Pal Putih
96.71.03.1003,9271090003,Puncak Cendrawasih
96.71.03.1002,9271090004,Klawasi
96.71.10.1002,9271100001,Tampa Garam
96.71.10.1003,9271100002,Saoka
96.71.10.1001,9271100003,Suprau
96.71.10.1004,9271100004,Tanjung Kasuari
91.03.11.2003,9403080004,Soskotek
91.03.11.2001,9403080005,Lapua
91.03.11.2002,9403080006,Sebum
91.03.11.2006,9403080007,Umbron
91.03.11.2004,9403080008,Yadauw
91.03.16.2002,9403081001,Pagai
91.03.16.2001,9403081002,Hulu Atas
91.03.16.2003,9403081003,Aurina
91.03.16.2004,9403081004,Muara Nawa
91.03.16.2005,9403081005,Kamikaru
91.03.16.2006,9403081006,Naira
91.03.15.2001,9403082001,Tabbeyan
91.03.15.2003,9403082002,Ongan Jaya
91.03.15.2002,9403082003,Kwarja
91.03.15.2004,9403082004,Bumi Sahaja
91.03.15.2005,9403082005,Nawa Mulya
91.03.15.2006,9403082006,Nawa Mukti
91.03.15.2007,9403082007,Taqwa Bangun
91.03.15.2008,9403082008,Purnama Jati
91.03.15.3009,9403082009,Desa Adat Bundru
91.03.05.2006,9403140001,Kwansu
91.03.05.2005,9403140002,Nambom
91.03.05.2004,9403140003,Mamei
91.03.05.2003,9403140004,Mamda
91.03.05.2002,9403140005,Manda Yawan
91.03.05.2001,9403140006,Sama
91.03.05.2007,9403140007,Soaib
91.03.05.2008,9403140008,Sabeab Kecil
91.03.05.2009,9403140009,Sekori
91.03.05.2010,9403140010,Skoaim
91.03.05.2012,9403140011,Aib
91.03.05.2011,9403140012,Benggwin Progo
91.03.06.2007,9403150002,Nembu Gresi
91.03.06.2009,9403150003,Ibub
91.03.06.1015,9403150004,Hatib
91.03.06.2006,9403150005,Bring
91.03.06.2005,9403150006,Pupehabu
91.03.06.2001,9403150007,Domoikati
91.03.06.2002,9403150008,Dementin
91.03.06.2003,9403150009,Yanbra
91.03.06.2004,9403150010,Braso
91.03.06.2016,9403150012,Hyansip
91.03.06.2014,9403150013,Jagrang
91.03.06.2013,9403150015,Swentab
91.03.18.2003,9403151001,Klaisu
91.03.18.2004,9403151002,Bangai
91.03.18.3002,9403151003,Desa Adat Iwon
91.03.18.2001,9403151004,Omon
91.03.07.2015,9403160001,Yenggu Lama
91.03.07.2005,9403160002,Oyengsi
91.03.07.2006,9403160003,Singgriway
91.03.07.1021,9403160004,Tabri
91.03.07.2001,9403160005,Gemebs
91.03.07.2002,9403160006,Singgri
91.03.07.2003,9403160007,Meyu
91.03.07.2004,9403160008,Benyom
91.03.07.2010,9403160009,Kuipons
91.03.07.2009,9403160011,Imsar
91.03.07.3018,9403160018,Desa Adat Ketemung
91.03.07.2017,9403160019,Kuwase
91.03.07.2019,9403160020,Pobaim
91.03.07.2014,9403160021,Yenggu Baru
91.03.14.2003,9403161001,Sanggai
91.03.14.2001,9403161002,Sarmai Atas
91.03.14.2002,9403161003,Sarmai Bawah
91.03.14.2004,9403161004,Yakasib
91.03.14.2005,9403161005,Besum
91.03.14.2008,9403161006,Karya Bumi
91.03.14.2007,9403161007,Imestum
91.03.14.2010,9403161008,Sumbe
91.03.14.2009,9403161009,Hanggaiy Hamong
91.03.08.2002,9403170001,Benyom Jaya I
91.03.08.2003,9403170002,Benyom Jaya Ii
91.03.08.2001,9403170003,Nimbokrang
91.03.08.2007,9403170004,Nombukrang Sari
91.03.08.2004,9403170005,Berab
91.03.08.2006,9403170006,Wahab
91.03.08.2005,9403170007,Hamonggrang
91.03.08.2009,9403170008,Bunyom
91.03.08.2008,9403170009,Rhepang Muaf
91.03.09.2003,9403180001,Guryard
91.03.09.2004,9403180002,Santosa
91.03.09.2001,9403180003,Beneik
91.03.09.2002,9403180004,Ganusa
91.03.09.2005,9403180005,Sawa Suma
91.03.09.2006,9403180006,Nandaizi
91.03.10.2006,9403200001,Kamdera
91.03.10.2007,9403200002,Muaif
91.03.10.2002,9403200003,Ambora
91.03.10.2003,9403200004,Yougapsa
91.03.10.2001,9403200005,Demta
91.03.10.2005,9403200006,Yakore
91.03.10.2004,9403200007,Muris Kecil
91.03.19.2001,9403201001,Maruwai
91.03.19.2002,9403201002,Meukisi
91.03.19.2003,9403201003,Endokisi
91.03.19.2006,9403201004,Senamay
91.03.19.2005,9403201005,Buseryo
91.03.03.2003,9403210001,Kendate
91.03.03.2002,9403210002,Entiyebo
91.03.03.2001,9403210003,Waiya
91.03.03.2004,9403210004,Tablasupa
91.03.03.2005,9403210005,Yepase
91.03.03.2006,9403210006,Wambena
91.03.03.2007,9403210007,Yewena
91.03.03.2012,9403210008,Doromena
91.03.17.2001,9403211001,Yongsu Sapari
91.03.17.2002,9403211002,Yongsu Dosoyo
91.03.17.2003,9403211003,Newa
91.03.17.3004,9403211004,Desa Adat Nechive
91.03.04.2008,9403220007,Sabron Sari
91.03.04.2011,9403220008,Sabro Yaru
91.03.04.2001,9403220009,Dosay
91.03.04.3006,9403220010,Desa Adat Waibron Bano
91.03.04.2005,9403220011,Maribu
91.03.13.3001,9403221001,Desa Adat Dondai
91.03.13.2003,9403221002,Kwadeware
91.03.13.2004,9403221003,Yakonde
91.03.13.2005,9403221004,Sosiri
91.03.13.2002,9403221005,Doyo Lama
91.03.13.2006,9403221006,Doyo Baru
91.03.13.3007,9403221007,Desa Adat Bambar
91.03.01.2011,9403230006,Hobong
91.03.01.2006,9403230007,Ilfele
91.03.01.3007,9403230008,Desa Adat Yoboi
91.03.01.1002,9403230009,Dobonsolo
91.03.01.2005,9403230010,Yobeh
91.03.01.3010,9403230011,Desa Adat Heaiseai Yomo Heai
91.03.01.1001,9403230012,Sentani Kota
91.03.01.2004,9403230013,Sereh
91.03.01.1003,9403230014,Hinekombe
91.03.01.2017,9403230015,Yahim
91.03.12.3003,9403231001,Desa Adat Bobrongko
91.03.12.3005,9403231002,Desa Adat Homfolo
91.03.12.2004,9403231003,Khameyoka
91.03.12.2002,9403231004,Atabar
91.03.12.2001,9403231005,Ebungfa
91.03.02.2002,9403240001,Puai
91.03.02.3003,9403240002,Desa Adat Ayapo
91.03.02.2004,9403240003,Asei Besar
91.03.02.3005,9403240004,Desa Adat Kleuwblou
91.03.02.2001,9403240005,Nolokla
91.03.02.2006,9403240006,Nendali
91.03.02.3007,9403240007,Desa Adat Yokiwa
91.05.03.2010,9408040009,Wabo
91.05.03.2004,9408040010,Korombobi
91.05.03.2023,9408040011,Woinsupi
91.05.03.2031,9408040012,Wabompi
91.05.03.2014,9408040013,Nunsembai
91.05.03.2025,9408040014,Mareruni
91.05.03.2005,9408040015,Dawai
91.05.03.2024,9408040016,Awunawai
91.05.03.2015,9408040017,Nunsiari
91.05.03.2037,9408040018,Sere Sere
91.05.03.2036,9408040019,Duai
91.05.07.2002,9408041003,Yobi
91.05.07.2007,9408041004,Soromasen
91.05.07.2003,9408041005,Sambrawai
91.05.07.2001,9408041006,Tindaret
91.05.07.2006,9408041007,Kiriyou
91.05.07.2009,9408041008,Roswari
91.05.07.2010,9408041009,Doreimanona
91.05.09.2007,9408042001,Wabuayar
91.05.09.2003,9408042002,Ampimoi
91.05.09.2006,9408042003,Koroapi
91.05.09.2001,9408042004,Randawaya
91.05.09.2005,9408042005,Ayari
91.05.09.2002,9408042006,Warironi
91.05.09.2004,9408042007,Waita
91.05.09.2008,9408042008,Tarei
91.05.09.2009,9408042009,Bareraif
91.05.09.2011,9408042010,Siromi
91.05.09.2010,9408042011,Arareni
91.05.08.2008,9408043001,Barawai
91.05.08.2001,9408043007,Waindu
91.05.08.2012,9408043008,Sewenui
91.05.08.2010,9408043009,Kororompui
91.05.08.2009,9408043010,Woda
91.05.08.2011,9408043011,Aisau
91.05.08.2013,9408043012,Sawendui
91.05.13.2001,9408044002,Kaipuri
91.05.13.2002,9408044003,Doreianmini
91.05.13.2003,9408044004,Andersaria
91.05.13.2004,9408044005,Kurudu
91.05.13.2005,9408044006,Kirimbri
91.05.13.2008,9408044007,Mansesi
91.05.13.2006,9408044008,Manusundu
91.05.13.2007,9408044009,Mnukwar
91.05.04.2004,9408050008,Wadapi
91.05.04.2011,9408050009,Wawuti
91.05.04.2009,9408050010,Kainui I
91.05.04.2021,9408050011,Kainui Ii
91.05.04.2016,9408050012,Ransarnoni
91.05.04.2010,9408050013,Aitiri
91.05.04.2003,9408050014,Menawi
91.05.04.2015,9408050015,Roipi
91.05.04.2024,9408050024,Wanampompi
91.05.04.2030,9408050025,Roipi Dua
91.05.04.2028,9408050026,Mananayam
91.05.10.2011,9408051003,Rondepi
91.05.10.2001,9408051004,Ambai I
91.05.10.2005,9408051005,Wamori
91.05.10.2004,9408051006,Kawipi
91.05.10.2006,9408051007,Adiwipi
91.05.10.2010,9408051008,Baisore
91.05.10.2008,9408051009,Ambai Ii
91.05.10.2009,9408051010,Mambawi
91.05.10.2014,9408051015,Imboriawa
91.05.10.2015,9408051016,Bairei
91.05.10.2017,9408051020,Toroa
91.05.10.2019,9408051021,Marawi
91.05.10.2016,9408051022,Aiwaraggani
91.05.16.2006,9408052001,Borai
91.05.16.2007,9408052002,Kabuaena
91.05.16.2005,9408052003,Yafanani
91.05.16.2001,9408052004,Kontinuai
91.05.16.2002,9408052005,Woniwon
91.05.16.2004,9408052006,Rambai
91.05.16.2003,9408052007,Sanayoka
91.05.17.2002,9408053001,Umani
91.05.17.2001,9408053002,Saweru
91.05.17.2004,9408053003,Nuniandei
91.05.17.2005,9408053004,Dorau
91.05.17.2003,9408053005,Perea
91.05.01.2015,9408060010,Banawa
91.05.01.2014,9408060011,Serui Laut
91.05.01.2020,9408060012,Pasir Putih
91.05.01.2019,9408060013,Pasir Hitam
91.05.01.1004,9408060014,Tarau
91.05.01.1005,9408060015,Serui Kota
91.05.01.1006,9408060016,Serui Jaya
91.05.01.2017,9408060017,Turu
91.05.01.2026,9408060026,Barawaikap
91.05.01.2028,9408060027,Nundawipi
91.05.01.2027,9408060028,Bawai
91.05.01.2023,9408060029,Manaini
91.05.01.2024,9408060030,Imandoa
91.05.06.2004,9408061001,Kanawa
91.05.06.2003,9408061002,Maria Rotu
91.05.06.2001,9408061003,Kamanap
91.05.06.2015,9408061004,Panduami
91.05.06.2006,9408061005,Ariepi
91.05.06.2005,9408061006,Tatui
91.05.06.2002,9408061007,Aromarea
91.05.06.2007,9408061008,Sarawandori
91.05.06.2008,9408061009,Ambaidiru
91.05.06.2009,9408061010,Mambo
91.05.06.2014,9408061011,Ariepi Dua
91.05.06.2010,9408061013,Manainin
91.05.06.2013,9408061014,Sarawandori Dua
91.05.06.2011,9408061015,Numaman
91.05.06.2012,9408061016,Ramangkurani
91.05.15.2002,9408062001,Mariaderi
91.05.15.2007,9408062002,Warari
91.05.15.1001,9408062003,Anatorei
91.05.15.2004,9408062004,Mantembu
91.05.15.2005,9408062005,Famboaman
91.05.15.2003,9408062006,Yapan
91.05.15.2001,9408062007,Ketu Api
91.05.15.2006,9408062008,Kandowarira
91.05.02.2002,9408070007,Webi
91.05.02.2010,9408070008,Warabori
91.05.02.2012,9408070009,Wimoni
91.05.02.1003,9408070010,Ansus
91.05.02.2008,9408070011,Natabui
91.05.02.2004,9408070012,Papuama
91.05.02.2007,9408070013,Kairawi
91.05.02.2013,9408070014,Sasawa
91.05.02.2018,9408070015,Yenusi Marau
91.05.02.2019,9408070016,Marau
91.05.02.2015,9408070017,Inowa
91.05.02.2016,9408070018,Maniri
91.05.02.2022,9408070020,Yarori
91.05.02.2020,9408070021,Toweta
91.05.02.2021,9408070022,Woiwani
91.05.02.2017,9408070023,Nuiwiora
91.05.02.2023,9408070024,Narei
91.05.11.2002,9408071002,Woinap
91.05.11.2004,9408071003,Kanaki
91.05.11.2005,9408071004,Dumani
91.05.11.2001,9408071005,Wooi
91.05.11.2003,9408071006,Aibondeni
91.05.11.2007,9408071007,Karemoni
91.05.11.2009,9408071008,Rembai
91.05.11.2008,9408071009,Haihorei
91.05.11.2010,9408071010,Jaimaria
91.05.11.2011,9408071011,Awado
91.05.14.2001,9408072001,Miosnum
91.05.14.2002,9408072002,Jeniari
91.05.14.2005,9408072003,Yeituarau
91.05.14.2004,9408072004,Ausem
91.05.14.2003,9408072005,Umpeki
91.05.05.2001,9408080001,Poom I
91.05.05.2006,9408080002,Poom Ii
91.05.05.2003,9408080003,Serewen
91.05.05.2011,9408080004,Rarisi
91.05.05.2007,9408080005,Mokiroan
91.05.05.2012,9408080006,Warioi
91.05.05.2015,9408080007,Humbe Awai
91.05.05.2016,9408080008,Nurawi
91.05.12.2007,9408081001,Waisani
91.05.12.2003,9408081002,Munggui
91.05.12.2005,9408081003,Asai
91.05.12.2002,9408081004,Windesi
91.05.12.2008,9408081005,Saruman
91.05.12.2001,9408081006,Kaonda
91.05.12.2004,9408081007,Karawi
91.05.12.2006,9408081008,Rosbori
91.05.12.2009,9408081009,Aryobu
91.06.04.2003,9409010005,Namber
91.06.04.2004,9409010006,Baruki
91.06.04.2008,9409010007,Warido
91.06.04.2005,9409010008,Kameri
91.06.04.2012,9409010014,Sub Manggunsi
91.06.04.2013,9409010015,Serbin
91.06.04.2014,9409010016,Kansai
91.06.04.2015,9409010017,Pomdori
91.06.04.2021,9409010019,Rimbaraya
91.06.04.2019,9409010020,Semayen
91.06.04.2020,9409010021,Mambodo Sawai
91.06.04.2022,9409010022,Pomdori Sup
91.06.17.2008,9409011001,Wansra
91.06.17.2007,9409011002,Masyarah
91.06.17.2006,9409011003,Pakreki
91.06.17.2005,9409011004,Rawar
91.06.17.2004,9409011005,Sub Mander
